ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-03-25,4.83238921787567,-13.063391782571633,26.3343198790524,4.83238921787567,4.83238921787567,3.1448136635519117,3.1448136635519117,3.1448136635519117,0.3509169886685801,0.3509169886685801,0.3509169886685801,2.7938966748833307,2.7938966748833307,2.7938966748833307,0.0,0.0,0.0,7.977202881427582
2019-03-26,4.84602232393679,-10.60943912079283,26.12834143789215,4.84602232393679,4.84602232393679,3.146616049443397,3.146616049443397,3.146616049443397,0.43760762624622845,0.43760762624622845,0.43760762624622845,2.7090084231971687,2.7090084231971687,2.7090084231971687,0.0,0.0,0.0,7.992638373380187
2019-03-27,4.859655429997909,-11.777350143259033,25.36353223084547,4.859655429997909,4.859655429997909,3.128049162961471,3.128049162961471,3.128049162961471,0.5198603558823618,0.5198603558823618,0.5198603558823618,2.6081888070791086,2.6081888070791086,2.6081888070791086,0.0,0.0,0.0,7.98770459295938
2019-03-28,4.873288536059029,-10.873510601110738,28.42271126464433,4.873288536059029,4.873288536059029,2.9891808579822188,2.9891808579822188,2.9891808579822188,0.49504918516967866,0.49504918516967866,0.49504918516967866,2.49413167281254,2.49413167281254,2.49413167281254,0.0,0.0,0.0,7.862469394041248
2019-03-29,4.886921642120148,-11.130226547810514,26.927669249681458,4.886921642120148,4.886921642120148,2.780553207531731,2.780553207531731,2.780553207531731,0.4109638650119235,0.4109638650119235,0.4109638650119235,2.369589342519808,2.369589342519808,2.369589342519808,0.0,0.0,0.0,7.66747484965188
2019-04-01,4.927820960303507,-11.519516991082282,25.512415407041722,4.927820960303507,4.927820960303507,2.3111036334652857,2.3111036334652857,2.3111036334652857,0.35091698866624954,0.35091698866624954,0.35091698866624954,1.9601866447990364,1.9601866447990364,1.9601866447990364,0.0,0.0,0.0,7.238924593768792
2019-04-02,4.941454066364627,-12.504358718953,26.494577849259894,4.941454066364627,4.941454066364627,2.257918947292952,2.257918947292952,2.257918947292952,0.4376076262458818,0.4376076262458818,0.4376076262458818,1.82031132104707,1.82031132104707,1.82031132104707,0.0,0.0,0.0,7.1993730136575795
2019-04-03,4.955087172425746,-13.172081936323023,25.314829456489207,4.955087172425746,4.955087172425746,2.2024074368431696,2.2024074368431696,2.2024074368431696,0.5198603558823572,0.5198603558823572,0.5198603558823572,1.682547080960812,1.682547080960812,1.682547080960812,0.0,0.0,0.0,7.157494609268916
2019-04-04,4.968720278486866,-13.027637653101745,26.899803686201412,4.968720278486866,4.968720278486866,2.0438735455502464,2.0438735455502464,2.0438735455502464,0.4950491851700257,0.4950491851700257,0.4950491851700257,1.5488243603802208,1.5488243603802208,1.5488243603802208,0.0,0.0,0.0,7.012593824037112
2019-04-05,4.982353384547985,-11.591517615177036,26.079676175574132,4.982353384547985,4.982353384547985,1.8317496992955569,1.8317496992955569,1.8317496992955569,0.4109638650108499,0.4109638650108499,0.4109638650108499,1.4207858342847068,1.4207858342847068,1.4207858342847068,0.0,0.0,0.0,6.814103083843542
2019-04-08,5.023252702731344,-12.107245831434579,25.681732632321,5.023252702731344,5.023252702731344,1.433350672505047,1.433350672505047,1.433350672505047,0.35091698866838755,0.35091698866838755,0.35091698866838755,1.0824336838366595,1.0824336838366595,1.0824336838366595,0.0,0.0,0.0,6.456603375236391
2019-04-09,5.036885808792464,-11.84560303037068,25.14085460640503,5.036885808792464,5.036885808792464,1.4247382076894841,1.4247382076894841,1.4247382076894841,0.43760762624553545,0.43760762624553545,0.43760762624553545,0.9871305814439488,0.9871305814439488,0.9871305814439488,0.0,0.0,0.0,6.461624016481948
2019-04-10,5.0505189148535825,-11.225248963402253,26.368238689055946,5.0505189148535825,5.0505189148535825,1.4207176321029025,1.4207176321029025,1.4207176321029025,0.5198603558823985,0.5198603558823985,0.5198603558823985,0.9008572762205039,0.9008572762205039,0.9008572762205039,0.0,0.0,0.0,6.471236546956485
2019-04-11,5.064152020914703,-11.906217502973973,24.79785900974211,5.064152020914703,5.064152020914703,1.3183697599571615,1.3183697599571615,1.3183697599571615,0.49504918516983015,0.49504918516983015,0.49504918516983015,0.8233205747873313,0.8233205747873313,0.8233205747873313,0.0,0.0,0.0,6.382521780871865
2019-04-12,5.077785126975821,-13.737701302290706,24.44009342788089,5.077785126975821,5.077785126975821,1.1649133622623644,1.1649133622623644,1.1649133622623644,0.41096386501311444,0.41096386501311444,0.41096386501311444,0.7539494972492501,0.7539494972492501,0.7539494972492501,0.0,0.0,0.0,6.242698489238186
2019-04-15,5.118684445159181,-10.636921963851993,24.43147085670157,5.118684445159181,5.118684445159181,0.9366150958639092,0.9366150958639092,0.9366150958639092,0.3509169886683644,0.3509169886683644,0.3509169886683644,0.5856981071955449,0.5856981071955449,0.5856981071955449,0.0,0.0,0.0,6.05529954102309
2019-04-16,5.1323175512203,-13.440710709244488,24.906532669766385,5.1323175512203,5.1323175512203,0.9766239210877299,0.9766239210877299,0.9766239210877299,0.4376076262451889,0.4376076262451889,0.4376076262451889,0.5390162948425412,0.5390162948425412,0.5390162948425412,0.0,0.0,0.0,6.10894147230803
2019-04-17,5.1459506572814195,-11.641478503755621,25.076151621637973,5.1459506572814195,5.1459506572814195,1.0147009233886237,1.0147009233886237,1.0147009233886237,0.519860355882309,0.519860355882309,0.519860355882309,0.4948405675063147,0.4948405675063147,0.4948405675063147,0.0,0.0,0.0,6.160651580670043
2019-04-18,5.159583763342539,-13.301254985442224,25.07285217463049,5.159583763342539,5.159583763342539,0.9468595559136487,0.9468595559136487,0.9468595559136487,0.49504918516948876,0.49504918516948876,0.49504918516948876,0.45181037074415986,0.45181037074415986,0.45181037074415986,0.0,0.0,0.0,6.106443319256187
2019-04-22,5.214116187587017,-12.962496026748463,26.409452603376987,5.214116187587017,5.214116187587017,0.6174385428995324,0.6174385428995324,0.6174385428995324,0.3509169886661066,0.3509169886661066,0.3509169886661066,0.2665215542334257,0.2665215542334257,0.2665215542334257,0.0,0.0,0.0,5.831554730486549
2019-04-23,5.227749293648137,-12.85994408444119,24.70051370568839,5.227749293648137,5.227749293648137,0.6496714908531418,0.6496714908531418,0.6496714908531418,0.4376076262460298,0.4376076262460298,0.4376076262460298,0.21206386460711207,0.21206386460711207,0.21206386460711207,0.0,0.0,0.0,5.877420784501279
2019-04-24,5.241382399709256,-11.98041070876839,23.975004401961566,5.241382399709256,5.241382399709256,0.6730299637258045,0.6730299637258045,0.6730299637258045,0.5198603558823502,0.5198603558823502,0.5198603558823502,0.1531696078434543,0.1531696078434543,0.1531696078434543,0.0,0.0,0.0,5.91441236343506
2019-04-25,5.255015505770376,-12.535500403941402,24.577057635110013,5.255015505770376,5.255015505770376,0.5847648027241802,0.5847648027241802,0.5847648027241802,0.4950491851692932,0.4950491851692932,0.4950491851692932,0.08971561755488701,0.08971561755488701,0.08971561755488701,0.0,0.0,0.0,5.839780308494556
2019-04-26,5.2686486118314955,-13.669716366801518,24.281963587400348,5.2686486118314955,5.2686486118314955,0.43284469545198684,0.43284469545198684,0.43284469545198684,0.4109638650109674,0.4109638650109674,0.4109638650109674,0.021880830441019246,0.021880830441019246,0.021880830441019246,0.0,0.0,0.0,5.701493307283482
2019-04-29,5.309547930014854,-13.57550680618782,23.97707433211056,5.309547930014854,5.309547930014854,0.14947089255398188,0.14947089255398188,0.14947089255398188,0.3509169886671642,0.3509169886671642,0.3509169886671642,-0.20144609611318223,-0.20144609611318223,-0.20144609611318223,0.0,0.0,0.0,5.459018822568836
2019-04-30,5.323181036075973,-12.22565782746543,24.20336339519743,5.323181036075973,5.323181036075973,0.15878984166668342,0.15878984166668342,0.15878984166668342,0.43760762624505806,0.43760762624505806,0.43760762624505806,-0.2788177845783748,-0.2788177845783748,-0.2788177845783748,0.0,0.0,0.0,5.481970877742657
2019-05-01,5.336814142137093,-13.03924451536042,23.2219836633119,5.336814142137093,5.336814142137093,0.16475050263650887,0.16475050263650887,0.16475050263650887,0.5198603558823915,0.5198603558823915,0.5198603558823915,-0.35510985324588273,-0.35510985324588273,-0.35510985324588273,0.0,0.0,0.0,5.501564644773602
2019-05-02,5.350447248198212,-13.943666801816764,24.281548017497986,5.350447248198212,5.350447248198212,0.06661964027153112,0.06661964027153112,0.06661964027153112,0.49504918517018287,0.49504918517018287,0.49504918517018287,-0.42842954489865176,-0.42842954489865176,-0.42842954489865176,0.0,0.0,0.0,5.417066888469743
2019-05-03,5.364080354259332,-13.331651361663706,24.283578937144302,5.364080354259332,5.364080354259332,-0.08572801760292896,-0.08572801760292896,-0.08572801760292896,0.410963865013232,0.410963865013232,0.410963865013232,-0.4966918826161608,-0.4966918826161608,-0.4966918826161608,0.0,0.0,0.0,5.278352336656402
2019-05-06,5.404979672442691,-14.152244760389376,23.960168208106403,5.404979672442691,5.404979672442691,-0.2974781337410116,-0.2974781337410116,-0.2974781337410116,0.35091698866714083,0.35091698866714083,0.35091698866714083,-0.6483951224081523,-0.6483951224081523,-0.6483951224081523,0.0,0.0,0.0,5.107501538701679
